股票代码	股票名称	研报标题	评级	机构	18年预测收益	19年预测收益	研报时间
002126	银轮股份	2017年报点评：业绩增长符合预期，静待新能源热管理放量	买入	国海证券	-	0.51	4月16日
300036	超图软件	主业持续高增长，行业需求有望维持	买入	华泰证券	-	0.62	4月16日
002003	伟星股份	“可持续较快增长+多年高分红  ”的价值之选	买入	东方证券	-	0.76	4月16日
000519	中兵红箭	民品业务迎来复苏拐点，智能弹药需求空间广阔	买入	太平洋	0.09	0.19	4月16日
000786	北新建材	18Q1预增210%~260%，公司石膏板有望继续提价	增持	平安证券	-	1.91	4月16日
600276	恒瑞医药	公司业绩符合预期，研发持续投入未来可期	买入	国金证券	-	1.41	4月16日
002368	太极股份	海南省政务云预计成标杆，Q1订单有望更强劲	买入	申万宏源	-	0.93	4月17日
000425	徐工机械	一季度开门红，盈利进入加速释放阶段	买入	东北证券	0.15	0.26	4月17日
601100	恒立液压	油缸业务爆发增长，液压泵阀成长空间广阔	买入	平安证券	-	0.83	4月17日
600276	恒瑞医药	业绩稳定增长，研发不断加大	买入	中信建投	-	1.39	4月17日
300529	健帆生物	产品销售增长逐步加快，公司步入快速成长通道	买入	方正证券	-	0.89	4月17日
002668	奥马电器	转型科技金融，新经济时代下的普惠金融巨头	买入	中信建投	0.62	1.54	4月17日
600535	天士力	业绩符合预期，创新药管线逐步完善	买入	西南证券	-	1.47	4月17日
002008	大族激光	各类产品齐发力，成就高成长的自动化龙头	增持	平安证券	-	2.09	4月17日
600337	美克家居	多品牌矩阵开始发力，渠道升级缔造新模式	买入	国金证券	-	0.28	4月17日
600048	保利地产	业绩靓丽，扩张积极	买入	平安证券	-	1.71	4月17日
600153	建发股份	2017年报点评：业绩同比增长16.6%，低估值标的，强调”强推“评级	买入	华创证券	-	1.42	4月18日
002572	索菲亚	2018年一季报点评：定制衣柜持续稳健增长，橱柜高基数Q1短期承压	买入	申万宏源	-	1.32	4月17日
603568	伟明环保	垃圾焚烧发电产业链布局，业绩增长动力充沛	增持	东北证券	-	0.78	4月17日
002572	索菲亚	营收增速逐渐恢复，大家居战略稳步推进	买入	东北证券	-	1.28	4月17日
600795	国电电力	煤价高企拖累年报业绩 期待集团重组实质落地	增持	申万宏源	-	0.19	4月17日
600132	重庆啤酒	推进大城市战略，中高端强劲增长	买入	华泰证券	-	0.85	4月16日
600990	四创电子	调研简报：核心业务驱动稳健增长，资产注入提供发展弹性	增持	国海证券	-	1.7	4月16日
002146	荣盛发展	高杠杆拿地高销售回款，持续深耕三四线城市	增持	申万宏源	-	1.72	4月16日
300059	东方财富	证券业务绽放，利润持续高增长	增持	华创证券	-	0.24	4月17日
300316	晶盛机电	公司业绩实现高增长，单晶设备龙头地位稳固	买入	华金证券	-	0.68	4月17日
002511	中顺洁柔	消费升级+新品研发驱动增长，维持买入评级	买入	天风证券	-	0.6	4月17日
002308	威创股份	幼教龙头孕育多品牌，18年业绩成长性叠加想象空间	增持	华创证券	-	0.36	4月17日
600845	宝信软件	一季度业绩预增超预期，18 年业绩有望快速增长	-	国元证券	-	-	4月13日
300282	汇冠股份	三盛和君，乘风而起	买入	光大证券	-	0.58	4月13日
002920	德赛西威	年报业绩符合预期，加快智能车联新布局	增持	国元证券	-	1.28	4月13日
300251	光线传媒	2018Q1业绩预告大幅增长，主要因出售新丽股权贡献	买入	招商证券	0.28	0.99	4月13日
601668	中国建筑	基建及地产提速，带动业绩稳健增长	买入	新时代	-	1.2	4月13日
601668	中国建筑	收入、利润稳健增长，地产业务利润率有所提升	买入	天风证券	-	1.21	4月13日
600167	联美控股	清洁供暖稳健增长，科技加码锦上添花	买入	中信建投	-	1.32	4月16日
600346	恒力股份	配套融资完成，助炼化项目顺利推进	买入	长江证券	-	0.72	4月16日
601633	长城汽车	盈利能力修复，新车型有望再创佳绩	买入	中航证券	-	0.77	4月12日
300498	温氏股份	猪禽跌价拖累业绩，关注禽养殖行情回暖	买入	东北证券	-	1.11	4月12日
603365	水星家纺	家纺龙头业绩靓丽，线上高增长、线下双位数回暖	买入	光大证券	-	1.25	4月12日
002371	北方华创	半导体和真空装备表现亮眼，国产替代加速推进	增持	东北证券	-	0.44	4月12日
002905	金逸影视	金逸影视年报点评：已布影院用户溢出效应优势明显 自有影院进入扩展期	买入	国海证券	-	1.57	4月12日
000538	云南白药	全年业绩稳定增长，战略方向逐渐清晰	买入	西南证券	-	3.42	4月12日
001979	招商蛇口	销售增速符合预期，加大拿地扩张力度	买入	天风证券	-	1.9	4月12日
300316	晶盛机电	在手订单增长强劲，半导体新品推出超预期	买入	招商证券	-	0.66	4月12日
300687	赛意信息	看好全年发展，短期受费用提升影响	买入	东北证券	1.27	1.63	4月12日
000826	启迪桑德	2017年年报点评年报：环卫板块业绩抢眼，多元化融资再添助力	-	首创证券	-	-	4月13日
603708	家家悦	收入增长逐季提速，夯实供应链优势，深化合伙人制度，区域密集，业态互补	买入	东吴证券	-	0.82	4月13日
600054	黄山旅游	2017年年报点评：业绩符合预期，关注管理层新局面及高铁通车	买入	国信证券	-	0.57	4月13日
300064	豫金刚石	深入布局消费端，等待珠宝级钻石放量	买入	光大证券	-	0.42	4月13日
603008	喜临门	床垫主营业务增速良好，影视业务发力	增持	财富证券	-	0.86	4月16日
600276	恒瑞医药	2017年报点评：收入增速接近25%超预期，强者“恒”强创新+国际化加速推进	增持	东兴证券	-	1.35	4月16日
000768	中航飞机	点评：业绩扭亏为盈，主战装备采购或更为迫切	买入	东兴证券	-	0.23	4月16日
603517	绝味食品	规模优势凸显，看好持续高增长	买入	西南证券	-	1.53	4月16日
600039	四川路桥	Q4收入显著提速，18全年高目标	买入	华泰证券	-	0.38	4月15日
002383	合众思壮	自组网业务订单持续落地，助力公司业绩增长	增持	新时代	-	0.61	4月15日
000786	北新建材	一季开门红，全年高增长可期	买入	华泰证券	-	1.73	4月15日
603517	绝味食品	门店稳步扩张带动收入增长，原材料成本下降助力盈利提升	买入	东方证券	-	1.53	4月16日
002468	申通快递	暂缓合资快运项目，短期影响较小	增持	华泰证券	1.05	1.33	4月16日
603002	宏昌电子	环氧树脂市场复苏，新增高端产能带来增量	增持	上海证券	-	0.24	4月16日
603659	璞泰来	不断强化上游材料+设备的布局，公司持续成长中	增持	上海证券	-	1.52	4月16日
002383	合众思壮	自组网业务订单饱满，昭示2018年业绩持续高增长	增持	太平洋	-	0.59	4月16日
002572	索菲亚	Q1净利+33%，大家居&渠道扩张共助新征途	增持	方正证券	-	1.32	4月17日
603259	药明康德	新股询价报告	-	华鑫证券	-	-	4月17日
603103	横店影视	经营杠杆效应显现，收入增速提升带动利润增速加速	增持	方正证券	-	0.91	4月17日
002572	索菲亚	蓄力是为了跳的更高，大家居战略初显成效	买入	中泰证券	-	1.3	4月17日
002050	三花智控	传统业务中规中矩，等待EV热管理业务放量	买入	国金证券	-	0.643	4月17日
600048	保利地产	公司17年销售和净利润较快增长，估值较低，维持“买入”评级	买入	群益证券	-	1.65	4月18日
000830	鲁西化工	业绩靓丽，继续看好公司长期成长前景	买入	天风证券	-	2.46	4月17日
002308	威创股份	17年业绩+4.2%达1.9亿元，多品牌矩阵构筑发展护城河	买入	天风证券	-	0.45	4月17日
300122	智飞生物	五价轮状病毒疫苗获批上市，公司未来业绩增长可期	增持	东吴证券	-	0.77	4月16日
002472	双环传动	年报符合预期，自动变齿轮放量支撑业绩高增	买入	财通证券	-	0.44	4月16日
600167	联美控股	资产注入驱动业绩大幅提升 携手3D成像龙头科技领域布局稳步推进	买入	申万宏源	-	1.38	4月16日
002368	太极股份	再镀太极金，多信号推测迎接戴维斯双击！统筹的16、17、18三年细致跟踪！	买入	申万宏源	-	0.93	4月16日
300197	铁汉生态	【 联讯建筑公司点评 】集团化转型夯实发展基础；订单充裕高增长确定	买入	联讯证券	-	0.78	4月17日
002484	江海股份	产能拓展订单增加，新品助力公司再上台阶	买入	华金证券	-	0.28	4月17日
002707	众信旅游	Q4业绩反弹，出境游回暖支撑有望持续	买入	西南证券	-	0.37	4月17日
600870	厦华电子	拟收购福光股份61.67%的股权，进军光学镜头领域	增持	安信证券	-	0.1	4月17日
002228	合兴包装	18Q1业绩预增点评：业绩增速保持高增长，行业整合逻辑持续兑现	增持	申万宏源	-	0.18	4月13日
000799	酒鬼酒	业绩迎来开门红，全年高增可期	增持	华创证券	-	0.82	4月13日
300329	海伦钢琴	品牌积累促进公司产品量价提升	买入	招商证券	-	0.22	4月13日
300308	中际旭创	【联讯通信公司点评】年度业绩符合预期，高端光模块需求强劲保增长	增持	联讯证券	-	1.25	4月13日
002126	银轮股份	银轮股份年报点评： 新能源热管理系统设计集成能力优秀	增持	方正证券	-	0.52	4月16日
600029	南方航空	广州之路迎风起，南方航空正当时	买入	长江证券	-	0.76	4月16日
600681	百川能源	公司业绩实现高增，大型燃气集团的格局初露峥嵘	买入	方正证券	-	1	4月16日
002294	信立泰	25mg泰嘉通过一致性评价，有望享受政策红利	买入	光大证券	-	1.61	4月12日
601688	华泰证券	2017年年报点评：金融科技投入加码，财富管理转型升级	买入	中航证券	-	1.06	4月12日
000568	泸州老窖	2017年年报点评：重回百亿阵营，18年中高端齐头并进	增持	长城证券	-	2.34	4月12日
300673	佩蒂股份	业绩预告点评：一季度业绩翻番，咬胶龙头高成长	买入	东兴证券	1.32	1.72	4月12日
300316	晶盛机电	2017年年报点评：业绩高增长，2018有望延续	买入	国信证券	-	0.73	4月12日
600567	山鹰纸业	利润增速换挡，成长逻辑不改	增持	中泰证券	-	0.59	4月12日
300498	温氏股份	养殖成本稳定，转型持续推进	增持	申万宏源	-	1.37	4月11日
002019	亿帆医药	业绩符合预期，制剂销售提速	买入	财富证券	-	1.26	4月12日
603040	新坐标	18Q1延续高增长，新产品持续放量	增持	华泰证券	1.66	2.71	4月12日
600388	龙净环保	扣非后业绩超预期，期待非电改造订单释放	买入	安信证券	-	0.74	4月12日
600567	山鹰纸业	并表驱动业绩增厚，看好盈利持续改善空间	买入	国金证券	-	0.5	4月12日
002690	美亚光电	美亚光电年报点评:业绩符合预期，医疗影像业务布局不断完善，有望持续高增长	增持	华创证券	-	0.68	4月12日
603808	歌力思	17年业绩略超预期，看好公司多品牌梯度式发展	买入	天风证券	0.9	1.13	4月12日
002138	顺络电子	传统业务稳扎稳打，新品放量多引擎增长	增持	平安证券	-	0.59	4月13日
300308	中际旭创	2017年报点评：业绩符合市场预期，100G光模块放量增长	增持	国信证券	-	1.86	4月13日
000538	云南白药	破局重构，新白药，新发展	增持	中银国际	-	3.63	4月13日
002050	三花智控	传统制冷稳健增长，汽零业务空间广阔	买入	西南证券	-	0.72	4月16日
600039	四川路桥	四季度营收、利润大幅提升，订单充裕保障未来增长	买入	天风证券	-	0.42	4月16日
002472	双环传动	自动变速箱与RV减速器双线发力，带动公司营收增速	增持	国元证券	-	0.46	4月16日
600054	黄山旅游	客流增速趋缓，积极推动转型	增持	华泰证券	-	0.56	4月15日
600498	烽火通信	业绩略低于预期，未来大幅受益5G	增持	华泰证券	-	0.87	4月15日
601888	中国国旅	巩固国内优势，全球化布局提速	买入	华泰证券	1.29	1.52	4月15日
600276	恒瑞医药	业绩符合预期，研发投入加大推进创新药品上市	买入	东吴证券	-	1.41	4月16日
600104	上汽集团	汽车行业：上汽集团	增持	信达证券	-	3.19	4月16日
002126	银轮股份	【联讯汽车年报点评】银轮股份：营收创新高，业绩符合预期	买入	联讯证券	-	0.54	4月16日
603306	华懋科技	原材料涨价毛利率短期承压，无碍长期看好	买入	东北证券	-	1.34	4月16日
002110	三钢闽光	2017年业绩创历史最佳	增持	中泰证券	-	3.11	4月16日
000425	徐工机械	一季度业绩大超预期，2018-2020年有望持续超预期	买入	中泰证券	0.15	0.27	4月16日
000630	铜陵有色	公司2017年年报点评：轻装上阵更值期待，高端铜箔将成亮点	买入	国泰君安	-	0.12	4月17日
300347	泰格医药	需求强劲，定价能力增强；上调目标价至人民币62.1元	买入	高华证券	0.61	0.82	4月18日
